,DateTime,recorded_cabin_temp
0,2023-05-11 09:56:47,28.3
1,2023-05-11 10:02:47,27.0
2,2023-05-11 10:08:47,25.8
3,2023-05-11 10:14:47,25.4
4,2023-05-11 10:20:47,25.3
5,2023-05-11 10:26:47,25.3
6,2023-05-11 10:32:47,25.5
7,2023-05-11 10:38:47,25.7
8,2023-05-11 10:44:47,25.8
9,2023-05-11 10:50:47,25.8
10,2023-05-11 10:56:47,26.0
11,2023-05-11 11:02:47,26.2
12,2023-05-11 11:08:47,26.4
13,2023-05-11 11:14:47,26.5
14,2023-05-11 11:20:47,26.6
15,2023-05-11 11:26:47,26.9
16,2023-05-11 11:32:47,29.7
17,2023-05-11 11:38:47,30.0
18,2023-05-11 11:44:47,32.2
19,2023-05-11 11:50:47,40.0
20,2023-05-11 11:56:47,42.9
21,2023-05-11 12:02:47,44.3
22,2023-05-11 12:08:47,45.7
23,2023-05-11 12:14:47,46.8
24,2023-05-11 12:20:47,47.5
25,2023-05-11 12:26:47,48.1
26,2023-05-11 12:32:47,48.6
27,2023-05-11 12:38:47,49.1
28,2023-05-11 12:44:47,49.6
29,2023-05-11 12:50:47,50.1
30,2023-05-11 12:56:47,50.2
31,2023-05-11 13:02:47,49.8
32,2023-05-11 13:08:47,49.4
33,2023-05-11 13:14:47,48.7
34,2023-05-11 13:20:47,47.7
35,2023-05-11 13:26:47,47.1
36,2023-05-11 13:32:47,46.9
37,2023-05-11 13:38:47,46.5
38,2023-05-11 13:44:47,46.4
39,2023-05-11 13:50:47,45.9
40,2023-05-11 13:56:47,45.4
41,2023-05-11 14:02:47,45.7
42,2023-05-11 14:08:47,47.0
43,2023-05-11 14:14:47,48.1
44,2023-05-11 14:20:47,48.8
45,2023-05-11 14:26:47,49.1
46,2023-05-11 14:32:47,48.4
47,2023-05-11 14:38:47,48.2
48,2023-05-11 14:44:47,48.2
49,2023-05-11 14:50:47,47.6
50,2023-05-11 14:56:47,46.9
51,2023-05-11 15:02:47,47.0
52,2023-05-11 15:08:47,47.1
53,2023-05-11 15:14:47,47.2
54,2023-05-11 15:20:47,47.2
55,2023-05-11 15:26:47,47.1
56,2023-05-11 15:32:47,47.1
57,2023-05-11 15:38:47,47.0
58,2023-05-11 15:44:47,46.9
59,2023-05-11 15:50:47,46.6
60,2023-05-11 15:56:47,46.3
61,2023-05-11 16:02:47,45.9
62,2023-05-11 16:08:47,45.6
63,2023-05-11 16:14:47,45.3
64,2023-05-11 16:20:47,45.4
65,2023-05-11 16:26:47,45.6
66,2023-05-11 16:32:47,45.7
67,2023-05-11 16:38:47,46.1
68,2023-05-11 16:44:47,46.4
69,2023-05-11 16:50:47,46.5
70,2023-05-11 16:56:47,46.4
71,2023-05-11 17:02:47,46.3
72,2023-05-11 17:08:47,46.0
73,2023-05-11 17:14:47,45.6
74,2023-05-11 17:20:47,45.2
75,2023-05-11 17:26:47,44.7
76,2023-05-11 17:32:47,44.3
77,2023-05-11 17:38:47,43.7
78,2023-05-11 17:44:47,43.0
79,2023-05-11 17:50:47,42.4
80,2023-05-11 17:56:47,41.8
81,2023-05-11 18:02:47,41.3
82,2023-05-11 18:08:47,40.7
83,2023-05-11 18:14:47,40.3
84,2023-05-11 18:20:47,39.8
85,2023-05-11 18:26:47,39.2
86,2023-05-11 18:32:47,38.7
87,2023-05-11 18:38:47,38.2
88,2023-05-11 18:44:47,37.7
89,2023-05-11 18:50:47,37.2
90,2023-05-11 18:56:47,36.7
91,2023-05-11 19:02:47,36.3
92,2023-05-11 19:08:47,35.8
93,2023-05-11 19:14:47,35.3
94,2023-05-11 19:20:47,34.8
95,2023-05-11 19:26:47,34.3
96,2023-05-11 19:32:47,33.8
97,2023-05-11 19:38:47,33.3
98,2023-05-11 19:44:47,32.7
99,2023-05-11 19:50:47,32.3
100,2023-05-11 19:56:47,31.8
101,2023-05-11 20:02:47,31.2
102,2023-05-11 20:08:47,30.8
103,2023-05-11 20:14:47,30.3
104,2023-05-11 20:20:47,29.8
105,2023-05-11 20:26:47,29.3
106,2023-05-11 20:32:47,29.0
107,2023-05-11 20:38:47,28.8
108,2023-05-11 20:44:47,28.7
109,2023-05-11 20:50:47,28.7
110,2023-05-11 20:56:47,28.8
111,2023-05-11 21:02:47,28.8
112,2023-05-11 21:08:47,28.8
113,2023-05-11 21:14:47,28.7
114,2023-05-11 21:20:47,28.7
115,2023-05-11 21:26:47,28.7
116,2023-05-11 21:32:47,28.6
117,2023-05-11 21:38:47,28.5
118,2023-05-11 21:44:47,28.4
119,2023-05-11 21:50:47,28.2
120,2023-05-11 21:56:47,28.1
121,2023-05-11 22:02:47,28.0
122,2023-05-11 22:08:47,28.0
123,2023-05-11 22:14:47,27.9
124,2023-05-11 22:20:47,27.8
125,2023-05-11 22:26:47,27.6
126,2023-05-11 22:32:47,27.5
127,2023-05-11 22:38:47,27.4
128,2023-05-11 22:44:47,27.3
129,2023-05-11 22:50:47,27.2
130,2023-05-11 22:56:47,27.2
131,2023-05-11 23:02:47,27.1
132,2023-05-11 23:08:47,27.1
133,2023-05-11 23:14:47,27.0
134,2023-05-11 23:20:47,26.9
135,2023-05-11 23:26:47,26.8
136,2023-05-11 23:32:47,26.8
137,2023-05-11 23:38:47,26.7
138,2023-05-11 23:44:47,26.6
139,2023-05-11 23:50:47,26.5
140,2023-05-11 23:56:47,26.5
141,2023-05-12 00:02:47,26.5
142,2023-05-12 00:08:47,26.4
143,2023-05-12 00:14:47,26.4
144,2023-05-12 00:20:47,26.3
145,2023-05-12 00:26:47,26.2
146,2023-05-12 00:32:47,26.2
147,2023-05-12 00:38:47,26.1
148,2023-05-12 00:44:47,26.1
149,2023-05-12 00:50:47,26.0
150,2023-05-12 00:56:47,25.9
151,2023-05-12 01:02:47,25.9
152,2023-05-12 01:08:47,25.8
153,2023-05-12 01:14:47,25.8
154,2023-05-12 01:20:47,25.7
155,2023-05-12 01:26:47,25.7
156,2023-05-12 01:32:47,25.7
157,2023-05-12 01:38:47,25.6
158,2023-05-12 01:44:47,25.6
159,2023-05-12 01:50:47,25.6
160,2023-05-12 01:56:47,25.5
161,2023-05-12 02:02:47,25.5
162,2023-05-12 02:08:47,25.4
163,2023-05-12 02:14:47,25.4
164,2023-05-12 02:20:47,25.3
165,2023-05-12 02:26:47,25.3
166,2023-05-12 02:32:47,25.2
167,2023-05-12 02:38:47,25.2
168,2023-05-12 02:44:47,25.1
169,2023-05-12 02:50:47,25.1
170,2023-05-12 02:56:47,25.1
171,2023-05-12 03:02:47,25.0
172,2023-05-12 03:08:47,25.0
173,2023-05-12 03:14:47,25.0
174,2023-05-12 03:20:47,25.0
175,2023-05-12 03:26:47,24.9
176,2023-05-12 03:32:47,24.9
177,2023-05-12 03:38:47,24.9
178,2023-05-12 03:44:47,24.8
179,2023-05-12 03:50:47,24.8
180,2023-05-12 03:56:47,24.7
181,2023-05-12 04:02:47,24.7
182,2023-05-12 04:08:47,24.7
183,2023-05-12 04:14:47,24.6
184,2023-05-12 04:20:47,24.6
185,2023-05-12 04:26:47,24.6
186,2023-05-12 04:32:47,24.5
187,2023-05-12 04:38:47,24.5
188,2023-05-12 04:44:47,24.5
189,2023-05-12 04:50:47,24.4
190,2023-05-12 04:56:47,24.4
191,2023-05-12 05:02:47,24.4
192,2023-05-12 05:08:47,24.4
193,2023-05-12 05:14:47,24.4
194,2023-05-12 05:20:47,24.3
195,2023-05-12 05:26:47,24.3
196,2023-05-12 05:32:47,24.3
197,2023-05-12 05:38:47,24.3
198,2023-05-12 05:44:47,24.2
199,2023-05-12 05:50:47,24.2
200,2023-05-12 05:56:47,24.2
201,2023-05-12 06:02:47,24.1
202,2023-05-12 06:08:47,24.1
203,2023-05-12 06:14:47,24.1
204,2023-05-12 06:20:47,24.1
205,2023-05-12 06:26:47,24.0
206,2023-05-12 06:32:47,24.0
207,2023-05-12 06:38:47,24.0
208,2023-05-12 06:44:47,24.0
209,2023-05-12 06:50:47,23.9
210,2023-05-12 06:56:47,23.9
211,2023-05-12 07:02:47,23.9
212,2023-05-12 07:08:47,23.8
213,2023-05-12 07:14:47,23.8
214,2023-05-12 07:20:47,23.8
215,2023-05-12 07:26:47,23.8
216,2023-05-12 07:32:47,23.7
217,2023-05-12 07:38:47,23.7
218,2023-05-12 07:44:47,23.7
219,2023-05-12 07:50:47,23.7
220,2023-05-12 07:56:47,23.7
221,2023-05-12 08:02:47,23.7
222,2023-05-12 08:08:47,23.7
223,2023-05-12 08:14:47,23.7
224,2023-05-12 08:20:47,23.6
225,2023-05-12 08:26:47,23.6
226,2023-05-12 08:32:47,23.6
227,2023-05-12 08:38:47,23.6
228,2023-05-12 08:44:47,23.6
229,2023-05-12 08:50:47,23.6
230,2023-05-12 08:56:47,24.1
231,2023-05-12 09:02:47,24.8
232,2023-05-12 09:08:47,25.4
233,2023-05-12 09:14:47,26.0
234,2023-05-12 09:20:47,26.5
235,2023-05-12 09:26:47,27.6
236,2023-05-12 09:32:47,28.7
237,2023-05-12 09:38:47,29.4
238,2023-05-12 09:44:47,29.9
239,2023-05-12 09:50:47,30.5
240,2023-05-12 09:56:47,31.0
241,2023-05-12 10:02:47,31.4
242,2023-05-12 10:08:47,32.0
243,2023-05-12 10:14:47,32.4
244,2023-05-12 10:20:47,32.6
245,2023-05-12 10:26:47,32.7
246,2023-05-12 10:32:47,32.8
247,2023-05-12 10:38:47,32.8
248,2023-05-12 10:44:47,32.8
249,2023-05-12 10:50:47,32.8
250,2023-05-12 10:56:47,32.7
251,2023-05-12 11:02:47,33.0
252,2023-05-12 11:08:47,33.8
253,2023-05-12 11:14:47,33.9
254,2023-05-12 11:20:47,33.8
255,2023-05-12 11:26:47,33.6
256,2023-05-12 11:32:47,33.2
257,2023-05-12 11:38:47,32.8
258,2023-05-12 11:44:47,32.4
259,2023-05-12 11:50:47,32.2
260,2023-05-12 11:56:47,31.9
261,2023-05-12 12:02:47,31.9
262,2023-05-12 12:08:47,31.7
263,2023-05-12 12:14:47,31.8
264,2023-05-12 12:20:47,34.8
265,2023-05-12 12:26:47,37.0
266,2023-05-12 12:32:47,38.7
267,2023-05-12 12:38:47,40.1
268,2023-05-12 12:44:47,41.2
269,2023-05-12 12:50:47,42.0
270,2023-05-12 12:56:47,42.5
271,2023-05-12 13:02:47,42.7
272,2023-05-12 13:08:47,42.4
273,2023-05-12 13:14:47,41.6
274,2023-05-12 13:20:47,40.4
275,2023-05-12 13:26:47,39.6
276,2023-05-12 13:32:47,39.4
277,2023-05-12 13:38:47,39.6
278,2023-05-12 13:44:47,39.4
279,2023-05-12 13:50:47,39.4
280,2023-05-12 13:56:47,39.7
281,2023-05-12 14:02:47,39.6
282,2023-05-12 14:08:47,39.3
283,2023-05-12 14:14:47,39.1
284,2023-05-12 14:20:47,38.6
285,2023-05-12 14:26:47,38.2
286,2023-05-12 14:32:47,37.8
287,2023-05-12 14:38:47,37.4
288,2023-05-12 14:44:47,37.1
289,2023-05-12 14:50:47,36.9
290,2023-05-12 14:56:47,36.9
291,2023-05-12 15:02:47,36.9
292,2023-05-12 15:08:47,36.9
293,2023-05-12 15:14:47,36.8
294,2023-05-12 15:20:47,36.5
295,2023-05-12 15:26:47,36.3
296,2023-05-12 15:32:47,36.4
297,2023-05-12 15:38:47,36.2
298,2023-05-12 15:44:47,35.8
299,2023-05-12 15:50:47,35.2
300,2023-05-12 15:56:47,34.6
301,2023-05-12 16:02:47,34.0
302,2023-05-12 16:08:47,33.5
303,2023-05-12 16:14:47,32.9
304,2023-05-12 16:20:47,32.3
305,2023-05-12 16:26:47,31.6
306,2023-05-12 16:32:47,30.9
307,2023-05-12 16:38:47,30.2
308,2023-05-12 16:44:47,29.6
309,2023-05-12 16:50:47,28.9
310,2023-05-12 16:56:47,28.2
311,2023-05-12 17:02:47,27.7
312,2023-05-12 17:08:47,27.1
313,2023-05-12 17:14:47,26.5
314,2023-05-12 17:20:47,25.9
315,2023-05-12 17:26:47,25.4
316,2023-05-12 17:32:47,25.0
317,2023-05-12 17:38:47,24.4
318,2023-05-12 17:44:47,24.0
319,2023-05-12 17:50:47,23.6
320,2023-05-12 17:56:47,23.1
321,2023-05-12 18:02:47,22.8
322,2023-05-12 18:08:47,22.7
323,2023-05-12 18:14:47,22.7
324,2023-05-12 18:20:47,22.6
325,2023-05-12 18:26:47,22.6
326,2023-05-12 18:32:47,22.9
327,2023-05-12 18:38:47,23.1
328,2023-05-12 18:44:47,23.1
329,2023-05-12 18:50:47,23.0
330,2023-05-12 18:56:47,23.0
331,2023-05-12 19:02:47,22.9
332,2023-05-12 19:08:47,22.8
333,2023-05-12 19:14:47,22.8
334,2023-05-12 19:20:47,22.7
335,2023-05-12 19:26:47,22.6
336,2023-05-12 19:32:47,22.6
337,2023-05-12 19:38:47,22.6
338,2023-05-12 19:44:47,22.5
339,2023-05-12 19:50:47,22.5
340,2023-05-12 19:56:47,22.5
341,2023-05-12 20:02:47,22.5
342,2023-05-12 20:08:47,22.5
343,2023-05-12 20:14:47,22.5
344,2023-05-12 20:20:47,22.5
345,2023-05-12 20:26:47,22.5
346,2023-05-12 20:32:47,22.5
347,2023-05-12 20:38:47,22.5
348,2023-05-12 20:44:47,22.5
349,2023-05-12 20:50:47,22.5
350,2023-05-12 20:56:47,22.4
351,2023-05-12 21:02:47,22.4
352,2023-05-12 21:08:47,22.4
353,2023-05-12 21:14:47,22.4
354,2023-05-12 21:20:47,22.4
355,2023-05-12 21:26:47,22.4
356,2023-05-12 21:32:47,22.4
357,2023-05-12 21:38:47,22.4
358,2023-05-12 21:44:47,22.4
359,2023-05-12 21:50:47,22.3
360,2023-05-12 21:56:47,22.3
361,2023-05-12 22:02:47,22.3
362,2023-05-12 22:08:47,22.3
363,2023-05-12 22:14:47,22.3
364,2023-05-12 22:20:47,22.3
365,2023-05-12 22:26:47,22.3
366,2023-05-12 22:32:47,22.3
367,2023-05-12 22:38:47,22.3
368,2023-05-12 22:44:47,22.3
369,2023-05-12 22:50:47,22.3
370,2023-05-12 22:56:47,22.3
371,2023-05-12 23:02:47,22.3
372,2023-05-12 23:08:47,22.3
373,2023-05-12 23:14:47,22.3
374,2023-05-12 23:20:47,22.3
375,2023-05-12 23:26:47,22.3
376,2023-05-12 23:32:47,22.3
377,2023-05-12 23:38:47,22.3
378,2023-05-12 23:44:47,22.3
379,2023-05-12 23:50:47,22.3
380,2023-05-12 23:56:47,22.3
381,2023-05-13 00:02:47,22.3
382,2023-05-13 00:08:47,22.3
383,2023-05-13 00:14:47,22.3
384,2023-05-13 00:20:47,22.3
385,2023-05-13 00:26:47,22.3
386,2023-05-13 00:32:47,22.2
387,2023-05-13 00:38:47,22.2
388,2023-05-13 00:44:47,22.2
389,2023-05-13 00:50:47,22.2
390,2023-05-13 00:56:47,22.2
391,2023-05-13 01:02:47,22.2
392,2023-05-13 01:08:47,22.2
393,2023-05-13 01:14:47,22.2
394,2023-05-13 01:20:47,22.2
395,2023-05-13 01:26:47,22.2
396,2023-05-13 01:32:47,22.2
397,2023-05-13 01:38:47,22.2
398,2023-05-13 01:44:47,22.2
399,2023-05-13 01:50:47,22.2
400,2023-05-13 01:56:47,22.2
401,2023-05-13 02:02:47,22.1
402,2023-05-13 02:08:47,22.1
403,2023-05-13 02:14:47,22.1
404,2023-05-13 02:20:47,22.1
405,2023-05-13 02:26:47,22.1
406,2023-05-13 02:32:47,22.1
407,2023-05-13 02:38:47,22.1
408,2023-05-13 02:44:47,22.1
409,2023-05-13 02:50:47,22.1
410,2023-05-13 02:56:47,22.1
411,2023-05-13 03:02:47,22.1
412,2023-05-13 03:08:47,22.1
413,2023-05-13 03:14:47,22.1
414,2023-05-13 03:20:47,22.0
415,2023-05-13 03:26:47,22.0
416,2023-05-13 03:32:47,22.0
417,2023-05-13 03:38:47,22.0
418,2023-05-13 03:44:47,22.0
419,2023-05-13 03:50:47,22.0
420,2023-05-13 03:56:47,22.0
421,2023-05-13 04:02:47,22.0
422,2023-05-13 04:08:47,22.0
423,2023-05-13 04:14:47,21.9
424,2023-05-13 04:20:47,21.9
425,2023-05-13 04:26:47,21.9
426,2023-05-13 04:32:47,21.9
427,2023-05-13 04:38:47,21.9
428,2023-05-13 04:44:47,21.9
429,2023-05-13 04:50:47,21.9
430,2023-05-13 04:56:47,21.9
431,2023-05-13 05:02:47,21.9
432,2023-05-13 05:08:47,21.9
433,2023-05-13 05:14:47,21.8
434,2023-05-13 05:20:47,21.8
435,2023-05-13 05:26:47,21.8
436,2023-05-13 05:32:47,21.8
437,2023-05-13 05:38:47,21.8
438,2023-05-13 05:44:47,21.8
439,2023-05-13 05:50:47,21.8
440,2023-05-13 05:56:47,21.8
441,2023-05-13 06:02:47,21.8
442,2023-05-13 06:08:47,21.8
443,2023-05-13 06:14:47,21.7
444,2023-05-13 06:20:47,21.7
445,2023-05-13 06:26:47,21.7
446,2023-05-13 06:32:47,21.7
447,2023-05-13 06:38:47,21.7
448,2023-05-13 06:44:47,21.7
449,2023-05-13 06:50:47,21.7
450,2023-05-13 06:56:47,21.7
451,2023-05-13 07:02:47,21.7
452,2023-05-13 07:08:47,21.7
453,2023-05-13 07:14:47,21.7
454,2023-05-13 07:20:47,21.7
455,2023-05-13 07:26:47,21.7
456,2023-05-13 07:32:47,21.6
457,2023-05-13 07:38:47,21.6
458,2023-05-13 07:44:47,21.6
459,2023-05-13 07:50:47,21.6
460,2023-05-13 07:56:47,21.6
461,2023-05-13 08:02:47,21.6
462,2023-05-13 08:08:47,21.6
463,2023-05-13 08:14:47,21.6
464,2023-05-13 08:20:47,21.6
465,2023-05-13 08:26:47,21.5
466,2023-05-13 08:32:47,21.5
467,2023-05-13 08:38:47,21.5
468,2023-05-13 08:44:47,21.5
469,2023-05-13 08:50:47,21.5
470,2023-05-13 08:56:47,21.5
471,2023-05-13 09:02:47,21.5
472,2023-05-13 09:08:47,21.5
473,2023-05-13 09:14:47,21.5
474,2023-05-13 09:20:47,21.4
475,2023-05-13 09:26:47,21.4
476,2023-05-13 09:32:47,21.4
477,2023-05-13 09:38:47,21.4
478,2023-05-13 09:44:47,21.4
479,2023-05-13 09:50:47,21.4
480,2023-05-13 09:56:47,21.4
481,2023-05-13 10:02:47,21.4
482,2023-05-13 10:08:47,21.4
483,2023-05-13 10:14:47,21.3
484,2023-05-13 10:20:47,21.3
485,2023-05-13 10:26:47,21.3
486,2023-05-13 10:32:47,21.3
487,2023-05-13 10:38:47,21.3
488,2023-05-13 10:44:47,21.3
489,2023-05-13 10:50:47,21.3
490,2023-05-13 10:56:47,21.3
491,2023-05-13 11:02:47,21.3
492,2023-05-13 11:08:47,21.3
493,2023-05-13 11:14:47,21.3
494,2023-05-13 11:20:47,21.3
495,2023-05-13 11:26:47,21.3
496,2023-05-13 11:32:47,21.4
497,2023-05-13 11:38:47,21.4
498,2023-05-13 11:44:47,21.4
499,2023-05-13 11:50:47,21.4
500,2023-05-13 11:56:47,21.4
501,2023-05-13 12:02:47,21.4
502,2023-05-13 12:08:47,21.4
503,2023-05-13 12:14:47,21.4
504,2023-05-13 12:20:47,21.4
505,2023-05-13 12:26:47,21.5
506,2023-05-13 12:32:47,21.5
507,2023-05-13 12:38:47,21.5
508,2023-05-13 12:44:47,21.5
509,2023-05-13 12:50:47,21.5
510,2023-05-13 12:56:47,21.5
511,2023-05-13 13:02:47,21.5
512,2023-05-13 13:08:47,21.5
513,2023-05-13 13:14:47,21.6
514,2023-05-13 13:20:47,21.6
515,2023-05-13 13:26:47,21.6
516,2023-05-13 13:32:47,21.6
517,2023-05-13 13:38:47,21.6
518,2023-05-13 13:44:47,21.6
519,2023-05-13 13:50:47,21.6
520,2023-05-13 13:56:47,21.6
521,2023-05-13 14:02:47,21.7
522,2023-05-13 14:08:47,21.7
523,2023-05-13 14:14:47,21.7
524,2023-05-13 14:20:47,21.7
525,2023-05-13 14:26:47,21.7
526,2023-05-13 14:32:47,21.7
527,2023-05-13 14:38:47,21.7
528,2023-05-13 14:44:47,21.7
529,2023-05-13 14:50:47,21.7
530,2023-05-13 14:56:47,21.7
531,2023-05-13 15:02:47,21.7
532,2023-05-13 15:08:47,21.7
533,2023-05-13 15:14:47,21.7
534,2023-05-13 15:20:47,21.7
535,2023-05-13 15:26:47,21.7
536,2023-05-13 15:32:47,21.7
537,2023-05-13 15:38:47,21.7
538,2023-05-13 15:44:47,21.7
539,2023-05-13 15:50:47,21.7
540,2023-05-13 15:56:47,21.7
541,2023-05-13 16:02:47,21.7
542,2023-05-13 16:08:47,21.7
543,2023-05-13 16:14:47,21.7
544,2023-05-13 16:20:47,21.7
545,2023-05-13 16:26:47,21.7
546,2023-05-13 16:32:47,21.8
547,2023-05-13 16:38:47,21.8
548,2023-05-13 16:44:47,21.8
549,2023-05-13 16:50:47,21.8
550,2023-05-13 16:56:47,21.8
551,2023-05-13 17:02:47,21.8
552,2023-05-13 17:08:47,21.8
553,2023-05-13 17:14:47,21.8
554,2023-05-13 17:20:47,21.8
555,2023-05-13 17:26:47,21.8
556,2023-05-13 17:32:47,21.8
557,2023-05-13 17:38:47,21.8
558,2023-05-13 17:44:47,21.8
559,2023-05-13 17:50:47,21.8
560,2023-05-13 17:56:47,21.8
561,2023-05-13 18:02:47,21.8
562,2023-05-13 18:08:47,21.9
563,2023-05-13 18:14:47,21.9
564,2023-05-13 18:20:47,21.9
565,2023-05-13 18:26:47,21.9
566,2023-05-13 18:32:47,21.9
567,2023-05-13 18:38:47,21.9
568,2023-05-13 18:44:47,21.9
569,2023-05-13 18:50:47,21.9
570,2023-05-13 18:56:47,21.9
571,2023-05-13 19:02:47,21.9
572,2023-05-13 19:08:47,21.9
573,2023-05-13 19:14:47,21.9
574,2023-05-13 19:20:47,21.9
575,2023-05-13 19:26:47,21.9
576,2023-05-13 19:32:47,21.9
577,2023-05-13 19:38:47,21.9
578,2023-05-13 19:44:47,21.9
579,2023-05-13 19:50:47,21.9
580,2023-05-13 19:56:47,21.9
581,2023-05-13 20:02:47,21.9
582,2023-05-13 20:08:47,21.9
583,2023-05-13 20:14:47,21.9
584,2023-05-13 20:20:47,21.9
585,2023-05-13 20:26:47,21.9
586,2023-05-13 20:32:47,21.9
587,2023-05-13 20:38:47,21.9
588,2023-05-13 20:44:47,21.9
589,2023-05-13 20:50:47,21.9
590,2023-05-13 20:56:47,21.9
591,2023-05-13 21:02:47,21.9
592,2023-05-13 21:08:47,21.9
593,2023-05-13 21:14:47,21.8
594,2023-05-13 21:20:47,21.8
595,2023-05-13 21:26:47,21.8
596,2023-05-13 21:32:47,21.8
597,2023-05-13 21:38:47,21.8
598,2023-05-13 21:44:47,21.8
599,2023-05-13 21:50:47,21.8
600,2023-05-13 21:56:47,21.8
601,2023-05-13 22:02:47,21.8
602,2023-05-13 22:08:47,21.7
603,2023-05-13 22:14:47,21.7
604,2023-05-13 22:20:47,21.7
605,2023-05-13 22:26:47,21.7
606,2023-05-13 22:32:47,21.7
607,2023-05-13 22:38:47,21.7
608,2023-05-13 22:44:47,21.7
609,2023-05-13 22:50:47,21.7
610,2023-05-13 22:56:47,21.7
611,2023-05-13 23:02:47,21.7
612,2023-05-13 23:08:47,21.7
613,2023-05-13 23:14:47,21.7
614,2023-05-13 23:20:47,21.7
615,2023-05-13 23:26:47,21.7
616,2023-05-13 23:32:47,21.7
617,2023-05-13 23:38:47,21.7
618,2023-05-13 23:44:47,21.7
619,2023-05-13 23:50:47,21.7
620,2023-05-13 23:56:47,21.7
621,2023-05-14 00:02:47,21.7
622,2023-05-14 00:08:47,21.7
623,2023-05-14 00:14:47,21.7
624,2023-05-14 00:20:47,21.7
625,2023-05-14 00:26:47,21.7
626,2023-05-14 00:32:47,21.7
627,2023-05-14 00:38:47,21.7
628,2023-05-14 00:44:47,21.7
629,2023-05-14 00:50:47,21.7
630,2023-05-14 00:56:47,21.7
631,2023-05-14 01:02:47,21.7
632,2023-05-14 01:08:47,21.7
633,2023-05-14 01:14:47,21.7
634,2023-05-14 01:20:47,21.7
635,2023-05-14 01:26:47,21.7
636,2023-05-14 01:32:47,21.7
637,2023-05-14 01:38:47,21.7
638,2023-05-14 01:44:47,21.7
639,2023-05-14 01:50:47,21.7
640,2023-05-14 01:56:47,21.7
641,2023-05-14 02:02:47,21.7
642,2023-05-14 02:08:47,21.6
643,2023-05-14 02:14:47,21.6
644,2023-05-14 02:20:47,21.6
645,2023-05-14 02:26:47,21.6
646,2023-05-14 02:32:47,21.6
647,2023-05-14 02:38:47,21.6
648,2023-05-14 02:44:47,21.6
649,2023-05-14 02:50:47,21.6
650,2023-05-14 02:56:47,21.6
651,2023-05-14 03:02:47,21.6
652,2023-05-14 03:08:47,21.6
653,2023-05-14 03:14:47,21.6
654,2023-05-14 03:20:47,21.6
655,2023-05-14 03:26:47,21.6
656,2023-05-14 03:32:47,21.6
657,2023-05-14 03:38:47,21.6
658,2023-05-14 03:44:47,21.6
659,2023-05-14 03:50:47,21.5
660,2023-05-14 03:56:47,21.5
661,2023-05-14 04:02:47,21.5
662,2023-05-14 04:08:47,21.5
663,2023-05-14 04:14:47,21.5
664,2023-05-14 04:20:47,21.5
665,2023-05-14 04:26:47,21.5
666,2023-05-14 04:32:47,21.5
667,2023-05-14 04:38:47,21.5
668,2023-05-14 04:44:47,21.5
669,2023-05-14 04:50:47,21.5
670,2023-05-14 04:56:47,21.5
671,2023-05-14 05:02:47,21.5
672,2023-05-14 05:08:47,21.5
673,2023-05-14 05:14:47,21.4
674,2023-05-14 05:20:47,21.4
675,2023-05-14 05:26:47,21.4
676,2023-05-14 05:32:47,21.4
677,2023-05-14 05:38:47,21.4
678,2023-05-14 05:44:47,21.4
679,2023-05-14 05:50:47,21.4
680,2023-05-14 05:56:47,21.4
681,2023-05-14 06:02:47,21.4
682,2023-05-14 06:08:47,21.4
683,2023-05-14 06:14:47,21.4
684,2023-05-14 06:20:47,21.3
685,2023-05-14 06:26:47,21.3
686,2023-05-14 06:32:47,21.3
687,2023-05-14 06:38:47,21.3
688,2023-05-14 06:44:47,21.3
689,2023-05-14 06:50:47,21.3
690,2023-05-14 06:56:47,21.3
691,2023-05-14 07:02:47,21.3
692,2023-05-14 07:08:47,21.3
693,2023-05-14 07:14:47,21.3
694,2023-05-14 07:20:47,21.3
695,2023-05-14 07:26:47,21.2
696,2023-05-14 07:32:47,21.2
697,2023-05-14 07:38:47,21.2
698,2023-05-14 07:44:47,21.2
699,2023-05-14 07:50:47,21.2
700,2023-05-14 07:56:47,21.2
701,2023-05-14 08:02:47,21.2
702,2023-05-14 08:08:47,21.2
703,2023-05-14 08:14:47,21.2
704,2023-05-14 08:20:47,21.2
705,2023-05-14 08:26:47,21.2
706,2023-05-14 08:32:47,21.2
707,2023-05-14 08:38:47,21.2
708,2023-05-14 08:44:47,21.1
709,2023-05-14 08:50:47,21.1
710,2023-05-14 08:56:47,21.1
711,2023-05-14 09:02:47,21.1
712,2023-05-14 09:08:47,21.1
713,2023-05-14 09:14:47,21.1
714,2023-05-14 09:20:47,21.1
715,2023-05-14 09:26:47,21.1
716,2023-05-14 09:32:47,21.1
717,2023-05-14 09:38:47,21.1
718,2023-05-14 09:44:47,21.1
719,2023-05-14 09:50:47,21.1
720,2023-05-14 09:56:47,21.1
721,2023-05-14 10:02:47,21.1
722,2023-05-14 10:08:47,21.1
723,2023-05-14 10:14:47,21.1
724,2023-05-14 10:20:47,21.1
725,2023-05-14 10:26:47,21.1
726,2023-05-14 10:32:47,21.1
727,2023-05-14 10:38:47,21.1
728,2023-05-14 10:44:47,21.1
729,2023-05-14 10:50:47,21.1
730,2023-05-14 10:56:47,21.1
731,2023-05-14 11:02:47,21.1
732,2023-05-14 11:08:47,21.1
733,2023-05-14 11:14:47,21.1
734,2023-05-14 11:20:47,21.1
